work_id,name,artist_id,style,museum_id
5253,Two Horses,712,American Landscape,
5255,Valley of the Yosemite,712,American Landscape,
5257,"View of Chimney Rock, Ohalilah Sioux Village",712,American Landscape,
185287,View of Glacier Park Sunset on Peak,712,American Landscape,
5147,Virgin,712,American Landscape,
155152,Western Landscape Mount Whitney,712,American Landscape,
185294,Westphalia,712,American Landscape,
185344,White Horse and Sunset,712,American Landscape,
5263,Winter Landscape,712,American Landscape,
5265,Wintertime Lake Tahoe,712,American Landscape,
185301,Wooded Landscape,712,American Landscape,
5267,Yellowstone Falls,712,American Landscape,
5269,Yosemite Valley,712,American Landscape,
128494,Dock of The Louvre,559,Post-Impressionism,
126467,Edge of the Seine at La Frette,559,Post-Impressionism,
126478,Edge of the Seine at Poissy,559,Post-Impressionism,
126588,Entrance to Port des Sables D'Olonne,559,Post-Impressionism,
128593,"Exit from Port de la Chaume, Les Sables D'Olonne",559,Post-Impressionism,
128582,Exit the Porte de Chaume,559,Post-Impressionism,
126544,"Farmyard at La Percaillerie, Normandy",559,Post-Impressionism,
129348,"Flag Terrace, Hotel de la Reserve",559,Post-Impressionism,
126610,"Flowers, Algiers",559,Post-Impressionism,
128884,Flowers in a Copper Pot,559,Post-Impressionism,
128505,Four Cars,559,Post-Impressionism,
128827,Freighter in Front of the Admiralty,559,Post-Impressionism,
126621,Frette in Summer,559,Post-Impressionism,
126632,Galicie,559,Post-Impressionism,
127534,Geraniums,559,Post-Impressionism,
128604,Gray Weather in Porquerolles,559,Post-Impressionism,
126687,Grey Day at Davos,559,Post-Impressionism,
126643,Harbour at Menton,559,Post-Impressionism,
126654,"Herblay, The Poplars",559,Post-Impressionism,
129238,House at Triel,559,Post-Impressionism,
127600,House in Arcueil Cachan,559,Post-Impressionism,
127611,House in Saint Tropez,559,Post-Impressionism,
128893,Interior at the Gueridon,559,Post-Impressionism,
126665,"Interior, Hesnes, Norway",559,Post-Impressionism,
126797,Island of the City,559,Post-Impressionism,
129106,July 14 in Le Havre,559,Post-Impressionism,
127017,"La Varenne Sainte-Hilaire, La Barque",559,Post-Impressionism,
127138,Lake Geneva seen from Montreux,559,Post-Impressionism,
126808,L’Amiraute Island,559,Post-Impressionism,
128875,Landing of Sable,559,Post-Impressionism,
128362,"Landscape in Hesnes, Norway",559,Post-Impressionism,
128373,Landscape of Sidi Bou Said,559,Post-Impressionism,
127105,Le Grammont Lausanne,559,Post-Impressionism,
129161,"Le Havre, the Basin",559,Post-Impressionism,
127281,"Le Ponton, Triel",559,Post-Impressionism,
127402,Le Printemps,559,Post-Impressionism,
128983,"Le Re´verbe`re, Arcueil",559,Post-Impressionism,
129216,"The Quais du Louvre, 1906",559,Post-Impressionism,
126775,L'Estaque,559,Post-Impressionism,
126676,Luxembourg Garden,559,Post-Impressionism,
129227,Madame Albert Marquet Lisant,559,Post-Impressionism,
129249,"Market in Saint-Tropez, Place aux Herbes",559,Post-Impressionism,
127622,"Marseille, Le Bateau Gris",559,Post-Impressionism,
127633,"Marseille, Le Bateau Japonais",559,Post-Impressionism,
127644,"Marseille, Le Quai de Rive-Neuve",559,Post-Impressionism,
127666,"Marseille, Le Vieux Port",559,Post-Impressionism,
127655,"Marseille, Le Vieux Port",559,Post-Impressionism,
127677,Marseille,559,Post-Impressionism,
126928,Martinique to Algiers,559,Post-Impressionism,
127688,"Mericourt, Bad Weather",559,Post-Impressionism,
127699,Mimosas in Bloom,559,Post-Impressionism,
128818,Mist on the Slopes of Algiers,559,Post-Impressionism,
127710,Mistral a L'Estaque,559,Post-Impressionism,
129260,Model in Her Workshop,559,Post-Impressionism,
126881,Montparnasse Station Under the Snow,559,Post-Impressionism,
126412,Mooring Boat,559,Post-Impressionism,
126456,Nice Weather in Montplaisant,559,Post-Impressionism,
128296,"Notre-Dame, Inondations",559,Post-Impressionism,
129282,Notre Dame of Paris Under the Snow,559,Post-Impressionism,
128285,"Notre-Dame Seen from the Docks, Le Soir",559,Post-Impressionism,
129010,Nude Arab Woman,559,Post-Impressionism,
129001,Nude on Blue Background,559,Post-Impressionism,
129271,Nude With Arms Raised,559,Post-Impressionism,
129293,"Paris, Pont Neuf, End of the Snow",559,Post-Impressionism,
128329,"Paris, Quai des Grands Augustins Sous la Neige",559,Post-Impressionism,
128340,"Paris, Quai du Louvre, Soleil D'Hiver",559,Post-Impressionism,
129046,Paris Rooftops,559,Post-Impressionism,
128318,"Paris, The Dock of Grands Augustins, Crepuscule",559,Post-Impressionism,
128351,"Paturages, Hesnes",559,Post-Impressionism,
129019,Peach Bloom,559,Post-Impressionism,
128384,Pine in Saint Tropez,559,Post-Impressionism,
128809,Pink Mist over Algiers,559,Post-Impressionism,
128395,"Poissy, Banks of the Seine",559,Post-Impressionism,
128406,"Poissy, the Tugboat",559,Post-Impressionism,
129028,Pons (Charente-Maritime),559,Post-Impressionism,
128417,Pont Saint Michel,559,Post-Impressionism,
127556,Poplars in Villennes,559,Post-Impressionism,
128428,Port D'Alger,559,Post-Impressionism,
129037,"Port of the Chaume, Les Sables D'Olonne",559,Post-Impressionism,
129304,Port du Havre,559,Post-Impressionism,
128439,"Port of Ciboure, Saint-Jean-de-Luz, October 1927",559,Post-Impressionism,
128450,Port of Marseilles,559,Post-Impressionism,71
129315,Portrait D'Andre Roubeyre,559,Post-Impressionism,
129326,Portrait of the Artist's Mother with a Bouquet,559,Post-Impressionism,
129337,Rainy Day in Paris Notre Dame,559,Post-Impressionism,
126903,Reading in a Garden,559,Post-Impressionism,
128857,Reflections on the Lake,559,Post-Impressionism,
129139,Rooster,559,Post-Impressionism,
128527,"Rouen, Dock in Paris, Gray Weather",559,Post-Impressionism,
128516,"Rouen, The Transporter Bridge",559,Post-Impressionism,
128758,Sailboats in Sete,559,Post-Impressionism,
128736,Sailing on the Seine at Triel,559,Post-Impressionism,
128747,Sailing on the Seine,559,Post-Impressionism,
128549,"Samois Island, the Poplars",559,Post-Impressionism,
128538,"Samois-sur-Seine, The Island Bridge",559,Post-Impressionism,
128560,"Samois, the Red Barque",559,Post-Impressionism,
128571,"Sidi Bou Said, Field in Bloom",559,Post-Impressionism,
126599,Sketch For “La Varenne”,559,Post-Impressionism,
128274,Still Life with Red Bordered Towel,559,Post-Impressionism,
126786,"Summer, Algiers",559,Post-Impressionism,
128626,Terrace in Old Port,559,Post-Impressionism,
126709,The Aloes Flowery,559,Post-Impressionism,
126764,"The Arrival of the Courier, Porquerolles",559,Post-Impressionism,
128911,The Artist's House,559,Post-Impressionism,
128920,The Ascent of Montplaisant,559,Post-Impressionism,
129117,The Balcony at the Striped Store,559,Post-Impressionism,
127039,The Basin in Front of the Chamber of Commerce,559,Post-Impressionism,
128648,The Bay of Naples,559,Post-Impressionism,
126819,The Bay of Naples in the Setting Sun,559,Post-Impressionism,
126939,The Beach,559,Post-Impressionism,
126950,The Beach of Sainte-Adresse,559,Post-Impressionism,
126961,"The Beach, Sables D’Olonne",559,Post-Impressionism,
129381,The Blonde Woman,559,Post-Impressionism,30
127171,The Blue Pavillion in Saint-Cloud,559,Post-Impressionism,
126859,The Breeze on the Port of Sète,559,Post-Impressionism,
127523,The Cabins,559,Post-Impressionism,
127193,The Chenneviere Bridge,559,Post-Impressionism,
127028,The City on a Clear Day,559,Post-Impressionism,
127204,The Conflans Bridge,559,Post-Impressionism,
129194,The Conti Quai Posters,559,Post-Impressionism,
127072,"The Cruiser, Backlit Effect",559,Post-Impressionism,
127083,The Cruiser,559,Post-Impressionism,
129150,"The Cypress, Spring",559,Post-Impressionism,
126870,The Danube at Galatz,559,Post-Impressionism,
128902,The Digne in Boulogne Sur Mer,559,Post-Impressionism,
127424,"The Dock of Grands Augustins, Mist and Snow",559,Post-Impressionism,
127435,"The Dock of Grands-Augustins, Spring",559,Post-Impressionism,
127413,"The Dock of Grenelle, Paris",559,Post-Impressionism,
127446,"The Dock, Tunis La Goulette",559,Post-Impressionism,
127567,"The Docks, Good Weather",559,Post-Impressionism,
127479,The Flags Square,559,Post-Impressionism,
129172,The Flower Garden,559,Post-Impressionism,
126698,The Garden Alley,559,Post-Impressionism,
127116,The Grand Canal in Venice,559,Post-Impressionism,
128947,"The Hauling Path, Parisian Suburbs",559,Post-Impressionism,
127094,The Hesnès Fjord,559,Post-Impressionism,
126914,The House in the Trees,559,Post-Impressionism,
126753,The Inner Harbor of Agha,559,Post-Impressionism,
127468,The Laperlier Trail in Algiers,559,Post-Impressionism,
127182,The Lighthouse of Collioure,559,Post-Impressionism,
128956,The Liner,559,Post-Impressionism,
127127,The Luxembourg Garden,559,Post-Impressionism,
127149,The Mausoleum of Sidi Dhrif,559,Post-Impressionism,
129128,The Mirror Bouquet,559,Post-Impressionism,
127061,"The Nautical Circle, Marseille",559,Post-Impressionism,
127512,The New Bridge,559,Post-Impressionism,
129183,"The New Bridge, Autumn Mist",559,Post-Impressionism,
127226,The New Bridge in Paris,559,Post-Impressionism,
127259,"The New Bridge, Paris",559,Post-Impressionism,
127248,The New Bridge Under the Snow,559,Post-Impressionism,
127160,The Palm Tree,559,Post-Impressionism,
129205,The Palm Trees in Front of the Port of L’Agha,559,Post-Impressionism,
126892,The Pier at Sainte-Adresse,559,Post-Impressionism,
129095,The Pink Room,559,Post-Impressionism,
126720,The Pink Tree,559,Post-Impressionism,
126984,"The Point of l'Ile Saint-Louis, Paris",559,Post-Impressionism,
126973,"The Point of l'Ile Saint-Louis, Paris",559,Post-Impressionism,
127237,"The Pont Neuf Under the Snow, Paris",559,Post-Impressionism,
128974,The Port and Customs,559,Post-Impressionism,
127369,The Port and the City,559,Post-Impressionism,
128659,The Port of Bougie Algiers in Sunlight,559,Post-Impressionism,
127292,The Port of Algiers in Gray Weather,559,Post-Impressionism,
127303,The Port of Algiers,559,Post-Impressionism,
128965,The Port of Honfleur,559,Post-Impressionism,
127314,The Port of Honfleur,559,Post-Impressionism,
127358,The Port of Sables-d'Olonne,559,Post-Impressionism,
127347,The Port of Sete,559,Post-Impressionism,
127325,The Port of the Chaume,559,Post-Impressionism,
127336,"The Port of the Rochelle, Maree Basse",559,Post-Impressionism,
127380,"The Port, Veiled Sun",559,Post-Impressionism,
127391,The Portal in the Greenery,559,Post-Impressionism,
127050,The Red Boat at Dock,559,Post-Impressionism,
128929,The Route de L'Estaque,559,Post-Impressionism,
127006,The Seine and the Pantheon,559,Post-Impressionism,
128637,The Seine around Rouen,559,Post-Impressionism,
126995,The Seine at Poissy,559,Post-Impressionism,
127490,The Talus at La Frette,559,Post-Impressionism,
127589,The Three Reds Herblay,559,Post-Impressionism,
127578,"The Three Rooftops, La Percaillerie",559,Post-Impressionism,
127270,The Transporter Bridge in Marseille,559,Post-Impressionism,
126731,"The Tree, Candle Cornice",559,Post-Impressionism,
126742,The Tree,559,Post-Impressionism,
127215,The Triel Bridge,559,Post-Impressionism,
128714,"The Tugboat at Dock, Venice",559,Post-Impressionism,
127457,The Tugboat at Triel,559,Post-Impressionism,
127501,The Vaporetto,559,Post-Impressionism,
128938,The Village Café,559,Post-Impressionism,
128670,"Toulon, Cap Brun",559,Post-Impressionism,
128681,"Toulon, Le Cap Brun",559,Post-Impressionism,
128692,Trees Over the Seine,559,Post-Impressionism,
129084,Two Women in the Garden,559,Post-Impressionism,
128725,Venice,559,Post-Impressionism,
128703,"Venice, The Lagoon",559,Post-Impressionism,
129055,"Venice, The Liner",559,Post-Impressionism,
129359,View from a Balcony,559,Post-Impressionism,
129370,"View of D'Agay, The Red Rocks",559,Post-Impressionism,
128780,View of Montlaisant,559,Post-Impressionism,
129064,View of Saint Jean de Luz,559,Post-Impressionism,
128769,View of the Casbah,559,Post-Impressionism,
126830,Vigo Bay in the Sun,559,Post-Impressionism,
128866,Village Street,559,Post-Impressionism,
126445,"Warships on the Basin, Venice",559,Post-Impressionism,
129390,Young Lady,559,Post-Impressionism,
22605,Still Life with Flowers,534,Avant-Garde,
195460,Still Life with Jardinie`re,534,Avant-Garde,51
22606,Still Life with Pears,534,Avant-Garde,
22607,Still Life with Pitcher,534,Avant-Garde,
22604,Still Life with Roses in a Vase,534,Avant-Garde,
22608,Still Life with White Pitcher and Flowers,534,Avant-Garde,
22609,Tan Still Life,534,Avant-Garde,
22610,Tartarian Cherries,534,Avant-Garde,
22611,The Rendezvous,534,Avant-Garde,
195432,Tulips in a Green Vase,534,Avant-Garde,51
22614,Two Heads,534,Avant-Garde,
22613,Two-Heads,534,Avant-Garde,
22612,Two Heads,534,Avant-Garde,
22615,Two Seated Girls,534,Avant-Garde,
22616,Two Sisters,534,Avant-Garde,
22617,Two Sisters in Green,534,Avant-Garde,
22618,Two Women,534,Avant-Garde,
22619,Woman in Blue,534,Avant-Garde,
22620,Woman with Short Hair,534,Avant-Garde,
22622,Young Woman in Blue Dress,534,Avant-Garde,
22621,Young Woman in Blue,534,Avant-Garde,
6711,"Saint-Mammès, Loing Canal",573,Impressionism,53
6763,The Thames with Hampton Church,573,Impressionism,
6769,Landscape at Sevres,573,Impressionism,
6773,Lane Near a Small Town,573,Impressionism,
6775,Langland Bay,573,Impressionism,
6809,Little Bridge of L'Orvanne,573,Impressionism,
6791,Loing Dam at Saint-Mammès,573,Impressionism,
6733,Machine Path,573,Impressionism,49
6793,Meadow,573,Impressionism,46
6795,"Molesey Weir, Hampton Court",573,Impressionism,
208541,"Mooring Lines, the Effect of Snow at Saint-Cloud",573,Impressionism,67
6797,Moret at Sunset,573,Impressionism,
6801,"Moret-sur-Loing, Morning",573,Impressionism,
6799,Moret-sur-Loing,573,Impressionism,
6803,"Moret, The Banks of the River Loing",573,Impressionism,
6805,Neighborhood Street in Louveciennes,573,Impressionism,
6889,Neighbors Village,573,Impressionism,49
6807,Orchard in Spring,573,Impressionism,
6811,Port Marly,573,Impressionism,
6813,"Rest Along the Stream, Edge of the Wood",573,Impressionism,49
6815,River Steamboat and Bridge,573,Impressionism,
6821,Sahurs Meadows in Morning Sun,573,Impressionism,35
6823,"Saint-Mammès, June Sunshine",573,Impressionism,
6825,Saint-Mammès le Matin,573,Impressionism,
198332,Saint Mamme`s–Loing Canal,573,Impressionism,51
6827,Saint-Mammès the Morning,573,Impressionism,
198321,Se`vres Bridge,573,Impressionism,51
6829,Small Boats,573,Impressionism,
6831,Small Meadows in Spring,573,Impressionism,62
6835,Snow at Louveciennes,573,Impressionism,49
6833,Snow at Louveciennes,573,Impressionism,
6837,Snow Effect at Louveciennes,573,Impressionism,49
6839,"Snow on the Road, Louveciennes",573,Impressionism,
6841,Snow Weather in Veneux-Nadon,573,Impressionism,49
6819,Street Eugene Moussoir at Moret Winter,573,Impressionism,35
208504,Street in Moret,573,Impressionism,68
6817,"Street of Princesse, Louveciennes",573,Impressionism,
6741,Summer in Moret,573,Impressionism,
6843,The Banks of the Oise,573,Impressionism,46
6845,The Banks of the River at Saint-Mammès,573,Impressionism,34
6847,"The Bark During the Flood, Port Marly",573,Impressionism,49
208564,The Bridge at Saint-Mamme`s,573,Impressionism,67
6849,The Bridge at Villeneuve-la-Garenne,573,Impressionism,35
6851,The Canal at Saint-Mammès,573,Impressionism,67
6855,The Church at Moret in the Morning Sun,573,Impressionism,
6853,The Church at Moret,573,Impressionism,
6789,The Flood at Port-Marly,573,Impressionism,49
6857,The Flood on the Road to Saint-Germain,573,Impressionism,
6859,The Fourteenth of July at Marly-le-Roi,573,Impressionism,
6861,The Lesson,573,Impressionism,
6863,The Loing's Canal,573,Impressionism,49
208496,The Loire,573,Impressionism,68
6865,The Machine at Marly,573,Impressionism,
6783,The Moret Bridge,573,Impressionism,49
6867,The Moret Bridge in the Sunlight,573,Impressionism,
6781,The Moret Bridge,573,Impressionism,49
6787,The Regattas at Molesey,573,Impressionism,49
6871,The Road from Versailles to Louveciennes,573,Impressionism,35
6873,The Road from Versailles to Saint-Germain,573,Impressionism,55
6874,The Road to Hampton Court,573,Impressionism,
208586,The Seine at Billancourt,573,Impressionism,67
208515,"The Seine at Port-Marly, Piles of Sand",573,Impressionism,68
6761,The Seine Near Bougival,573,Impressionism,
6759,The Street in Marly,573,Impressionism,
6785,"The Tugboat Sur Le Long, Saint-Mammès",573,Impressionism,49
6779,The Wash House of Billancourt,573,Impressionism,
6777,The Way from Montbuisson to Louveciennes,573,Impressionism,
6881,Under the Bridge at Hampton Court,573,Impressionism,
6883,View of Marly-le-Roi from Coeur-Volant,573,Impressionism,35
6885,View of Moret-sur-Loing through the Trees,573,Impressionism,
6887,View of Saint-Mammès,573,Impressionism,
6891,Village on the Banks of the Seine,573,Impressionism,34
208524,Watering Place at Marly,573,Impressionism,68
185523,Lake George,610,American Landscape,
185531,Landscape on the Hudson,610,American Landscape,
185539,"Little Bass Rock, Narragansett, Rhode Island",610,American Landscape,
185547,Low Tide,610,American Landscape,
23402,Marine Landscape,610,American Landscape,35
185563,New England Coast,610,American Landscape,
185571,On the Coast of Maine,610,American Landscape,
185579,On the Coast,610,American Landscape,
185587,On the Water,610,American Landscape,
23404,"Otter Cliffs, Mount Desert Island, Maine",610,American Landscape,
185595,Rocky Beach,610,American Landscape,
185701,Rocky Coast with Breaking Waves,610,American Landscape,
185603,Rocky Coast,610,American Landscape,
185708,Sailing,610,American Landscape,
185611,Sailing Off the Coast,610,American Landscape,
185619,Schooner Off Grand Manan Island,610,American Landscape,
185627,Seascape,610,American Landscape,
185635,Seascape,610,American Landscape,
198888,"Seascape, Beached Boat (Ashore on Salisbury Beach)",610,American Landscape,60
185380,"Seascape, Early Evening",610,,
185715,Sunset,610,American Landscape,
185396,Two Ladies in a Rowboat,610,American Landscape,
185722,Up the Hudson,610,American Landscape,
185643,"West Island, Seaconnett Point, Rhode Island",610,American Landscape,
185651,Winter's Glow,610,American Landscape,
21220,Small Italian Market (Verona),823,Cubism,
21222,Small Market in Venice,823,Cubism,
21224,Springtime in Orsay,823,Cubism,
21228,Still Life (Apples and Pitchers),823,Cubism,
21230,Still Life (Bouquet of Hydrangeas),823,Cubism,
21232,"Still Life (Lamp, Books and Fruit)",823,Cubism,
21234,Still Life with Alarm Clock,823,Cubism,
21226,Still Life with Cup,823,Cubism,
21236,Still Life with Mimosas,823,Cubism,
21240,Summer Afternoon,823,Cubism,
21244,Summer Games II,823,Cubism,
21242,Summer Games,823,Cubism,
21246,Tea,823,Cubism,
21248,Tea,823,Cubism,
21250,Tea Time,823,Cubism,
21254,The Avenue,823,Cubism,
21256,The Battle of Tolochenaz,823,Cubism,
21258,The Big Market in Sion,823,Cubism,
21260,The Elephant,823,Cubism,
21262,The Pink Garden,823,Cubism,
21264,The Poet's Voice,823,Cubism,
21266,The Strange Festival,823,Cubism,
21268,The Strange Party,823,Cubism,
21270,The Whim of Les Belles,823,Cubism,
21272,Three Female Torsos,823,Cubism,
21274,Time for Mass,823,Cubism,
21276,Vacation (Portrait of Wilma Toosbuy),823,Cubism,
21278,Valasian Cemetery,823,Cubism,
21280,Woman at Her Dressing Table,823,Cubism,
21281,Woman at the Mirror,823,Cubism,
21283,Women Playing Bones,823,Cubism,
21285,Young Woman in a Red Shawl,823,Cubism,
21287,Young Woman with a Pipe,823,Cubism,
21289,Young Woman with White Glove,823,Cubism,
6897,"Nude on the Sofa, Almaiisa",831,Expressionism,
6943,Jeanne Hebuterne in a Scarf,831,Expressionism,
6945,Jeanne Hebuterne Sitting,831,Expressionism,
6961,Leon Bakst,831,Expressionism,46
197810,Le´opold Zborowksi,831,Expressionism,51
6963,Lola from Valencia,831,Expressionism,35
6965,Lunia Czechowska,831,Expressionism,46
6967,Madame Amedee (Woman with Cigarette),831,Expressionism,46
197832,Madame Hanka Zborowska Leaning on a Chair,831,Expressionism,51
6969,Madame Kisling,831,Expressionism,46
6971,Madame Lunia Czechowska with a Fan,831,Expressionism,
6973,Madame Pompadour,831,Expressionism,68
6975,Madame Z,831,Expressionism,
6983,Monsieur Deleu,831,Expressionism,46
6985,Mrs. G. Van Muyden,831,Expressionism,
6989,Nude on a Blue Cushion,831,Expressionism,
6991,Nude on a Divan,831,Expressionism,46
6987,Nude White Shirt Sitting,831,Expressionism,
6995,"Paul Guillaume, Novo Pilota",831,Expressionism,
6993,Paul Guillaume,831,Expressionism,
6997,Pierre-Edouard Baranowski,831,Expressionism,
7001,Portrait of a Polish Woman,831,Expressionism,67
7003,Portrait of a Woman,831,Expressionism,53
7005,Portrait of a Woman,831,Expressionism,
7007,Portrait of a Woman with Hat,831,Expressionism,
7009,Portrait of a Young Man,831,Expressionism,
7013,Portrait of a Young Woman,831,Expressionism,
7011,Portrait of a Young Woman,831,Expressionism,
7017,Portrait of Beatrice Hastings,831,Expressionism,
7015,Portrait of Beatrice Hastings,831,Expressionism,51
7019,Portrait of Frank Burty Haviland,831,Expressionism,
7021,Portrait of Franz Hellens,831,Expressionism,
7023,Portrait of French Writer and Painter Max Jacob,831,Expressionism,
7027,Portrait of Jeanne Hebuterne,831,Expressionism,
7029,Portrait of Jeanne Hebuterne,831,Expressionism,
7031,Portrait of Jeanne Hebuterne,831,Expressionism,
7033,Portrait of Jeanne Hebuterne,831,Expressionism,
7035,"Portrait of Jeanne Hebuterne, Head in Profile",831,Expressionism,
7069,Portrait of Jeanne Hebuterne in Profile,831,Expressionism,
7037,Portrait of Jeanne Hebuterne in Profile,831,Expressionism,51
7039,Portrait of Jeanne Hebuterne in Yellow Sweater,831,Expressionism,61
7041,"Portrait of Jeanne Hebuterne, Left Arm Behind Head",831,Expressionism,51
7043,"Portrait of Jeanne Hebuterne, Seated",831,Expressionism,
7025,Portrait of Jeanne Hebuterne,831,Expressionism,
7045,Portrait of Juan Gris,831,Expressionism,35
7049,Portrait of Leopold Zborowski,831,Expressionism,
7047,Portrait of Leopold Zborowski,831,Expressionism,46
6999,Portrait of Lunia Czechowska with a Woman's Blouse,831,Expressionism,
7051,Portrait of Lunia Czechowska,831,Expressionism,
7053,Portrait of Manuel Humbert,831,Expressionism,
7055,Portrait of Mario Varvogli,831,Expressionism,
7057,Portrait of Max Jacob,831,Expressionism,
7059,Portrait of Mme Zborowska,831,Expressionism,
7061,Portrait of Moise Kiesling,831,Expressionism,
7063,Portrait of Paul Guillaume,831,Expressionism,
7065,Portrait of Paulette Jourdain,831,Expressionism,
7067,Portrait of Thora Klinckowstrom,831,Expressionism,
7071,Reclining Nude,831,Expressionism,35
7073,Reclining Nude from the Back,831,Expressionism,51
7077,Reclining Nude on White Pillow,831,Expressionism,
7075,Reclining Nude with Opened Arms,831,Expressionism,
197854,Redheaded Girl in Evening Dress,831,Expressionism,51
198909,"Reverie, Portrait of Frank Burty Haviland",831,Expressionism,60
7079,Roger Dutilleul,831,Expressionism,
7087,Seated Man in Front of an Orange Background,831,Expressionism,
7081,Seated Nude,831,Expressionism,
7820,Seated Nude,831,Expressionism,
7083,Seated Woman with Child,831,Expressionism,
7085,Sitting Boy with Hat,831,Expressionism,
7091,"Standing Nude, Elvira",831,Expressionism,
6957,"The Blonde Woman, Portrait of Germaine Survage",831,Expressionism,
7093,The Blue-Eyed Boy,831,Expressionism,
6959,The Fat Child,831,Expressionism,
7095,The Grand Nude,831,Expressionism,30
7097,The Italian Woman,831,Expressionism,35
7099,The Young Apprentice,831,Expressionism,
7101,Woman with a Black Cravat,831,Expressionism,
7103,Woman with Blue Eyes,831,Expressionism,
7105,Woman with Red Hair,831,Expressionism,46
6955,Young Farmer,831,Expressionism,62
6951,Young Man with Cap,831,Expressionism,
6953,Young Woman Bare Breast,831,Expressionism,
7107,Young Woman in a Shirt,831,Expressionism,
7109,"Young Woman in a Yellow Dress, Madame Modot",831,Expressionism,
197843,Young Woman in Blue,831,Expressionism,51
198899,Young Woman of the People,831,Expressionism,60
6947,Young Woman,831,Expressionism,
182420,"Paysage en Provence, Martigues",694,Fauvism,
182277,Paysage Provencal,694,Fauvism,
182478,"Pichets, Flacons et Assiette",694,Fauvism,
25609,Port,694,Fauvism,34
182431,Portrait de Genevie`ve Taillade,694,Fauvism,
182469,Portrait du fils de l'Artiste,694,Fauvism,
25611,Portrait of Matisse,694,Fauvism,62
25613,Road in the Mountains,694,Fauvism,34
182288,Route en Provence,694,Fauvism,
182299,Sous-bois,694,Fauvism,
25615,Southern France,694,Fauvism,
182310,Table Garnie,694,Fauvism,
182460,The Model,694,Fauvism,
25617,The Palace of Westminster,694,Fauvism,31
25619,The Pool of London Ship,694,Fauvism,62
25621,"The Sunken Path, L'Estaque",694,Fauvism,35
25623,The Table,694,Fauvism,35
182107,The Thames and Tower Bridge,694,Fauvism,
182321,Voiliers a Collioure,694,Fauvism,
182332,Vue de Cagnes,694,Fauvism,
182343,Vue de Cassis,694,Fauvism,
25625,Waterloo Bridge,694,Fauvism,49
198923,Salvator Mundi,706,Neo-Classicism,60
28028,Self-Portrait,706,Neo-Classicism,34
28032,Self-Portrait,706,Neo-Classicism,
28034,Self-Portrait,706,Neo-Classicism,
206976,Self-Portrait,706,Neo-Classicism,53
28036,Semiramis Receives News of the Babylonian Revolt,706,Neo-Classicism,50
28038,St. John the Baptist Preaching,706,Neo-Classicism,34
28040,The Dream of St. Joseph,706,Neo-Classicism,
28042,The Flagellation of Christ,706,Neo-Classicism,
31702,The Surprise,641,Naturalism,
31704,Two Setters and Quail,641,Naturalism,
31706,Woodcock and Young,641,Naturalism,
31708,Young Ruffed Grouse,641,Naturalism,
27407,Little Walter's Toys,504,Expressionism,
27409,Man Reading in a Park,504,Expressionism,
27411,Milliner's Shop,504,Expressionism,
27413,Mounted Indians in the Tent,504,Expressionism,
27415,Nude with Coral Necklace,504,Expressionism,
27417,Our Street in Gray,504,Expressionism,
27419,Portrait of Franz Marc,504,Expressionism,
27421,Portrait of the Artist's Wife with a Hat,504,Expressionism,
27423,Portrait with Apples,504,Expressionism,
27425,Promenade,504,Expressionism,
27427,Reclining Female Nude,504,Expressionism,
27429,Rokoko,504,Expressionism,
27431,Russian Ballet I,504,Expressionism,
27433,Sailboat on the Tegernsee,504,Expressionism,
27435,Seiltanzerin,504,Expressionism,
27437,Self-Portrait,504,Expressionism,
27439,Self-Portrait with Hat,504,Expressionism,
27441,Sitting Nude with Pillow,504,Expressionism,
27443,St. George,504,Expressionism,
27445,St. Mary's in the Snow,504,Expressionism,
27447,St. Mary's with Houses and Chimney,504,Expressionism,
27449,Staudacher's House at the Tegernsee,504,Expressionism,
27451,"Still Life, Hyacinths Carpet",504,Expressionism,
27453,Street with Church in Kandern,504,Expressionism,
27455,Sunlight Walk,504,Expressionism,
27459,Tegernsee Landscape II,504,Expressionism,
27457,Tegernsee Landscape,504,Expressionism,
27461,The Milliner's,504,Expressionism,
27463,Three Girls in a Barque,504,Expressionism,
27465,Three Nudes Against Blue Background,504,Expressionism,
27467,Tightrope Walker,504,Expressionism,
27469,Turkish Cafe´ II,504,Expressionism,
27471,Vegetable Fields,504,Expressionism,
27473,View From the Tegernsee,504,Expressionism,
27475,Woman in a Green Jacket,504,Expressionism,
27477,Woman in Park,504,Expressionism,30
27479,Woman Reading in Red Armchair,504,Expressionism,
27481,Zoological Garden I,504,Expressionism,
27197,Woman Picking Flowers,769,Impressionism,
27199,Young Woman at the Mirror,769,Impressionism,68
27201,Young Woman Dressed for the Ball,769,Impressionism,49
27203,Young Woman Powdering Herself,769,Impressionism,49
27205,Young Woman Sewing in the Garden,769,Impressionism,35
27207,Young Woman Watering a Shrub,769,Impressionism,
6088,"Cow Keeper, Éragny",531,Impressionism,
6218,Docks at Rouen,531,Impressionism,
207095,"Edge of the Woods Near l'Hermitage, Pontoise",531,Impressionism,53
6076,Factory Near Pontoise,531,Impressionism,
6078,"Fair on a Sunny Afternoon, Dieppe",531,Impressionism,67
6080,Farm at Montfoucault,531,Impressionism,
6084,Festival at L'Hermitage,531,Impressionism,
207106,Fishmarket,531,Impressionism,53
6086,"Fox Hill, Upper Norwood",531,Impressionism,46
