work_id,size_id,sale_price,regular_price
2524,7248,725,1365
2526,2016,195,305
2526,2420,225,365
2526,3024,265,445
2526,3226,285,485
2526,3629,335,585
2526,4030,365,645
2526,4836,455,825
2526,6048,635,1185
2526,6854,765,1445
2222,40,145,145
2222,36,125,125
2222,30,95,95
2222,24,85,85
2222,1624,215,345
2222,2030,255,425
2222,2436,295,505
2222,3046,385,685
2222,3654,495,905
2222,4060,565,1045
2222,4872,725,1365
2528,1624,215,345
2528,2030,255,425
2528,2436,295,505
2528,3046,385,685
2528,3654,495,905
2528,4060,565,1045
2528,4872,725,1365
2530,"#VALUE!",225,365
2530,3024,265,445
2530,3226,285,485
2530,3629,335,585
2530,4030,365,645
2530,4836,455,825
2452,30,95,95
2452,24,85,85
2452,20,75,75
2452,2416,215,345
2452,3020,255,425
2452,3624,295,505
2452,4630,385,685
2452,5436,495,905
2452,6040,565,1045
2452,7248,725,1365
2532,24,85,85
2532,30,95,95
2532,2016,195,305
2532,2420,225,365
2532,3024,265,445
2532,3226,285,485
2532,3629,335,585
2532,4030,365,645
2532,4836,455,825
2532,6048,635,1185
2532,6854,765,1445
2534,2016,195,305
2534,2420,225,365
2534,3024,265,445
2534,3226,285,485
2534,3629,335,585
2534,4030,365,645
2534,4836,455,825
2534,6048,635,1185
2534,6854,765,1445
2538,36,125,125
2538,30,95,95
2538,24,85,85
2538,20,75,75
2538,3216,235,385
2538,4020,275,465
2538,4824,355,625
2538,6030,465,845
2538,7236,595,1105
2538,8040,685,1285
2538,9648,985,1885
2540,2424,245,405
2540,3030,315,545
2540,3636,375,665
2540,4040,435,785
2540,4848,545,1005
2540,6060,755,1425
2536,30,95,95
2536,"#VALUE!",685,1275
2536,4824,355,625
2536,6030,465,845
2536,7236,595,1105
2536,8040,685,1285
2542,2016,195,305
2542,2420,225,365
2542,3024,265,445
2542,3226,285,485
2542,3629,335,585
2542,4030,365,645
2542,4836,455,825
2542,6048,635,1185
2542,6854,765,1445
2544,2416,215,345
2544,3020,255,425
2544,3624,295,505
2544,4630,385,685
2544,5436,495,905
2544,6040,565,1045
2544,7248,725,1365
2546,2016,195,305
2546,2420,225,365
2546,3024,265,445
2546,3226,285,485
2546,3629,335,585
2546,4030,365,645
2546,4836,455,825
2546,6048,635,1185
2546,6854,765,1445
2548,30,95,95
2548,24,85,85
2548,20,75,75
2548,2016,195,305
2548,2420,225,365
2548,3024,265,445
2548,3226,285,485
2548,3629,335,585
2548,4030,365,645
2548,4836,455,825
2548,6048,635,1185
2548,6854,765,1445
2550,1624,215,345
2550,2030,255,425
2550,2436,295,505
2550,3046,385,685
2550,3654,495,905
2550,4060,565,1045
2550,4872,725,1365
2552,2016,195,305
2552,2420,225,365
2552,3024,265,445
2552,3226,285,485
2552,3629,335,585
2552,4030,365,645
2552,4836,455,825
2552,6048,635,1185
2552,6854,765,1445
2554,2016,195,305
2554,2420,225,365
2554,3024,265,445
2554,3226,285,485
2554,3629,335,585
2554,4030,365,645
2554,4836,455,825
2554,6048,635,1185
2554,6854,765,1445
2556,2020,225,365
2556,2424,245,405
2556,3030,315,545
2556,3636,375,665
2556,4040,435,785
2556,4848,545,1005
2556,6060,755,1425
2558,"#VALUE!",325,525
2558,3624,295,505
2558,4630,385,685
2558,5436,495,905
2560,3226,285,485
2560,4030,365,645
2560,4836,455,825
2560,"#VALUE!",335,585
2560,6048,635,1185
2562,30,95,95
2562,24,85,85
2562,20,75,75
2562,2016,195,305
2562,2420,225,365
2562,3024,265,445
2562,3226,285,485
2562,3629,335,585
2562,4030,365,645
2562,4836,455,825
2562,6048,635,1185
2562,6854,765,1445
2564,1620,195,305
2564,2024,225,365
2564,2430,265,445
2564,2632,285,485
2564,2936,335,585
2564,3040,365,645
2564,3648,455,825
2564,4860,635,1185
2564,5468,765,1445
208245,3024,265,445
208245,3629,335,585
208245,32.226,285,485
208245,4030,365,645
208245,4836,455,825
2566,24,85,85
2566,30,95,95
2566,2416,215,345
2566,3020,255,425
2566,3624,295,505
2566,4630,385,685
2566,5436,495,905
2566,6040,565,1045
2566,7248,725,1365
2568,3629,335,585
2568,4030,365,645
2568,"#VALUE!",365,585
2568,4836,455,825
2568,6048,635,1185
2570,3030,315,545
2570,4040,435,785
2570,"#VALUE!",375,665
2570,4848,545,1005
2570,6060,755,1425
2572,2416,215,345
2572,3020,255,425
2572,3624,295,505
2572,4630,385,685
2572,5436,495,905
2572,6040,565,1045
2572,7248,725,1365
2574,2424,245,405
2574,3030,315,545
2574,3636,375,665
2574,4040,435,785
2574,4848,545,1005
2574,6060,755,1425
2576,30,95,95
2576,24,85,85
2576,20,75,75
2576,2416,215,345
2576,3020,255,425
2576,3624,295,505
2576,4630,385,685
2576,5436,495,905
2576,6040,565,1045
2576,7248,725,1365
2578,2016,195,305
2578,2420,225,365
2578,3024,265,445
2578,3226,285,485
2578,3629,335,585
2578,4030,365,645
2578,4836,455,825
2578,6048,635,1185
2578,6854,765,1445
2048,2016,195,305
2048,2420,225,365
2048,3024,265,445
2048,3226,285,485
2048,3629,335,585
2048,4030,365,645
2048,4836,455,825
2048,6048,635,1185
2048,6854,765,1445
198777,36,125,125
198777,30,95,95
198777,24,85,85
198777,2430,265,445
198777,2632,285,485
198777,2936,335,585
198777,3040,365,645
198777,3648,455,825
198777,4860,635,1185
2580,1620,195,305
2580,2024,225,365
2580,2430,265,445
2580,2632,285,485
2580,2936,335,585
2580,3040,365,645
2580,3648,455,825
2580,4860,635,1185
2580,5468,765,1445
2582,30,95,95
2582,24,85,85
2582,2016,195,305
2582,2420,225,365
2582,3024,265,445
2582,3226,285,485
2582,3629,335,585
2582,4030,365,645
2582,4836,455,825
2582,6048,635,1185
2582,6854,765,1445
2602,1620,195,305
2602,2024,225,365
2602,2430,265,445
2602,2632,285,485
2602,2936,335,585
2602,3040,365,645
2602,3648,455,825
2602,4860,635,1185
2602,5468,765,1445
2604,2020,225,365
2604,2424,245,405
2604,3030,315,545
2604,3636,375,665
2604,4040,435,785
2604,4848,545,1005
2604,6060,755,1425
2606,2020,225,365
2606,2424,245,405
2606,3030,315,545
2606,3636,375,665
2606,4040,435,785
2606,4848,545,1005
2606,6060,755,1425
2608,3216,235,385
2608,4020,275,465
2608,4824,355,625
2608,6030,465,845
2608,7236,595,1105
2608,8040,685,1285
2608,9648,985,1885
2610,2020,225,365
2610,2424,245,405
2610,3030,315,545
2610,3636,375,665
2610,4040,435,785
2610,4848,545,1005
2610,6060,755,1425
2612,1620,195,305
2612,2024,225,365
2612,2430,265,445
2612,2632,285,485
2612,2936,335,585
2612,3040,365,645
2612,3648,455,825
2612,4860,635,1185
2612,5468,765,1445
2614,1620,195,305
2614,2024,225,365
2614,2430,265,445
2614,2632,285,485
2614,2936,335,585
2614,3040,365,645
2614,3648,455,825
2614,4860,635,1185
2614,5468,765,1445
2616,2416,215,345
2616,3020,255,425
2616,3624,295,505
2616,4630,385,685
2616,5436,495,905
2616,6040,565,1045
2616,7248,725,1365
2632,3216,235,385
2632,4020,275,465
2632,4824,355,625
2632,6030,465,845
2632,7236,595,1105
2632,8040,685,1285
2632,9648,985,1885
2634,24,85,85
2634,30,95,95
2634,2424,245,405
2634,3030,315,545
2634,3636,375,665
2634,4040,435,785
2634,4848,545,1005
2634,6060,755,1425
2618,2016,195,305
2618,2420,225,365
2618,3024,265,445
2618,3226,285,485
2618,3629,335,585
2618,4030,365,645
2618,4836,455,825
2618,6048,635,1185
2618,6854,765,1445
2620,2020,225,365
2620,2424,245,405
2620,3030,315,545
2620,3636,375,665
2620,4040,435,785
2620,4848,545,1005
2620,6060,755,1425
2622,3030,315,545
2622,4040,435,785
2622,4848,545,1005
2622,"#VALUE!",375,655
2622,6060,755,1425
2624,2020,225,365
2624,2424,245,405
2624,3030,315,545
2624,3636,375,665
2624,4040,435,785
2624,4848,545,1005
2624,6060,755,1425
2626,2020,225,365
2626,2424,245,405
2626,3030,315,545
2626,3636,375,665
2626,4040,435,785
2626,4848,545,1005
2626,6060,755,1425
2628,2020,225,365
2628,2424,245,405
2628,3030,315,545
2628,3636,375,665
2628,4040,435,785
2628,4848,545,1005
2628,6060,755,1425
2630,2016,195,305
2630,2420,225,365
2630,3024,265,445
2630,3226,285,485
2630,3629,335,585
2630,4030,365,645
2630,4836,455,825
2630,6048,635,1185
2630,6854,765,1445
2586,2416,215,345
2586,3020,255,425
2586,3624,295,505
2586,4630,385,685
2586,5436,495,905
2586,6040,565,1045
2586,7248,725,1365
2636,3216,235,385
2636,4020,275,465
2636,4824,355,625
2636,6030,465,845
2636,7236,595,1105
2636,8040,685,1285
2636,9648,985,1885
2256,1620,195,305
2256,2024,225,365
2256,2430,265,445
2256,2632,285,485
2256,2936,335,585
2256,3040,365,645
2256,3648,455,825
2256,4860,635,1185
2256,5468,765,1445
2588,2016,195,305
2588,2420,225,365
2588,3024,265,445
2588,3226,285,485
2588,3629,335,585
2588,4030,365,645
2588,4836,455,825
2588,6048,635,1185
2588,6854,765,1445
2590,2016,195,305
2590,2420,225,365
2590,3024,265,445
2590,3226,285,485
2590,3629,335,585
2590,4030,365,645
2590,4836,455,825
2590,6048,635,1185
2590,6854,765,1445
2592,2016,195,305
2592,2420,225,365
2592,3024,265,445
2592,3226,285,485
2592,3629,335,585
2592,4030,365,645
2592,4836,455,825
2592,6048,635,1185
2592,6854,765,1445
2594,2016,195,305
2594,2420,225,365
2594,3024,265,445
2594,3226,285,485
2594,3629,335,585
2594,4030,365,645
2594,4836,455,825
2594,6048,635,1185
2594,6854,765,1445
2596,1620,195,305
2596,2024,225,365
2596,2430,265,445
2596,2632,285,485
2596,2936,335,585
2596,3040,365,645
2596,3648,455,825
2596,4860,635,1185
2598,2020,225,365
2598,2424,245,405
2598,3030,315,545
2598,3636,375,665
2598,4040,435,785
2598,4848,545,1005
2598,6060,755,1425
2600,1620,195,305
2600,2024,225,365
2600,2430,265,445
2600,2632,285,485
2600,2936,335,585
2600,3040,365,645
2600,3648,455,825
2600,4860,635,1185
2600,5468,765,1445
2638,2416,215,345
2638,3020,255,425
2638,3624,295,505
2638,4630,385,685
2638,5436,495,905
2638,6040,565,1045
2638,7248,725,1365
2640,2016,195,305
2640,2420,225,365
2640,3024,265,445
2640,3226,285,485
2640,3629,335,585
2640,4030,365,645
2640,4836,455,825
2640,6048,635,1185
2640,6854,765,1445
2038,2416,215,345
2038,3020,255,425
2038,3624,295,505
2038,4630,385,685
2038,5436,495,905
2038,6040,565,1045
2038,7248,725,1365
2642,1620,195,305
2642,2024,225,365
2642,2430,265,445
2642,2632,285,485
2642,2936,335,585
2642,3040,365,645
2642,3648,455,825
2642,4860,635,1185
2642,5468,765,1445
2646,2416,215,345
2646,3020,255,425
2646,3624,295,505
2646,4630,385,685
2646,5436,495,905
2646,6040,565,1045
2646,7248,725,1365
2648,2020,225,365
2648,2424,245,405
2648,3030,315,545
2648,3636,375,665
2648,4040,435,785
2648,4848,545,1005
2648,6060,755,1425
2584,36,125,125
2584,30,95,95
2584,24,85,85
2584,2416,215,345
2584,3020,255,425
2584,3624,295,505
2584,4630,385,685
2584,5436,495,905
2584,6040,565,1045
2584,7248,725,1365
2644,2016,195,305
2644,2420,225,365
2644,3024,265,445
2644,3226,285,485
2644,3629,335,585
2644,4030,365,645
2644,4836,455,825
2644,6048,635,1185
2644,6854,765,1445
2652,3030,315,545
2652,4040,435,785
2652,"#VALUE!",375,665
2652,4848,545,1005
2652,6060,755,1425
208174,3624,295,505
208174,4630,385,685
208174,5436,495,905
208174,6040,565,1045
208174,"#VALUE!",725,1365
2654,1620,195,305
2654,2024,225,365
2654,2430,265,445
2654,2632,285,485
2654,2936,335,585
2654,3040,365,645
2654,3648,455,825
2654,4860,635,1185
2654,5468,765,1445
2656,2016,195,305
2656,2420,225,365
2656,3024,265,445
2656,3226,285,485
2656,3629,335,585
2656,4030,365,645
2656,4836,455,825
2656,6048,635,1185
2656,6854,765,1445
2658,2020,225,365
2658,2424,245,405
2658,3030,315,545
2658,3636,375,665
2658,4040,435,785
2658,4848,545,1005
2658,6060,755,1425
2650,2020,225,365
2650,2424,245,405
2650,3030,315,545
2650,3636,375,665
2650,4040,435,785
2650,4848,545,1005
2650,6060,755,1425
198253,30,95,95
198253,24,85,85
198253,2416,215,345
198253,3020,255,425
198253,3624,295,505
198253,4630,385,685
198253,5436,495,905
198253,6040,565,1045
2662,"#VALUE!",325,545
2662,3020,255,425
2662,3624,295,505
2662,4630,385,685
2662,5436,495,905
2662,6040,565,1045
2664,"#VALUE!",325,555
2664,2416,215,345
2664,3020,255,425
2664,3624,295,505
2664,4630,385,685
2664,5436,495,905
2664,6040,565,1045
2664,7248,725,1365
2666,"#VALUE!",315,525
2666,3020,255,425
2666,3624,295,505
2666,4630,385,685
2666,5436,495,905
2666,6040,565,1045
2660,"#VALUE!",315,525
2660,3624,295,505
2660,4630,385,685
2660,5436,495,905
2660,6040,565,1045
2668,2416,215,345
2668,3020,255,425
2668,3624,295,505
2668,4630,385,685
2668,5436,495,905
2668,6040,565,1045
2668,7248,725,1365
2672,"#VALUE!",495,715
2672,2632,285,485
2672,2936,335,585
2672,3040,365,645
2672,3648,455,825
2672,4860,635,1185
2674,2016,195,305
2674,2420,225,365
2674,3024,265,445
2674,3226,285,485
2674,3629,335,585
2674,4030,365,645
2674,4836,455,825
2674,6048,635,1185
2674,6854,765,1445
208093,"#VALUE!",455,825
208093,3226,285,485
208093,3629,335,585
208093,4030,365,645
208093,4836,455,825
2670,1620,195,305
2670,2024,225,365
2670,2430,265,445
2670,2632,285,485
2670,2936,335,585
2670,3040,365,645
2670,3648,455,825
2670,4860,635,1185
2670,5468,765,1445
2676,24,85,85
2676,30,95,95
2676,2416,215,345
2676,3020,255,425
2676,3624,295,505
2676,4630,385,685
2676,5436,495,905
2676,6040,565,1045
2676,7248,725,1365
2678,2016,195,305
2678,2420,225,365
2678,3024,265,445
2678,3226,285,485
2678,3629,335,585
2678,4030,365,645
2678,4836,455,825
2678,6048,635,1185
2678,6854,765,1445
2680,40,145,145
2680,36,125,125
2680,30,95,95
2680,24,85,85
2680,20,75,75
2680,2016,195,305
2680,2420,225,365
2680,3024,265,445
2680,3226,285,485
2680,3629,335,585
2680,4030,365,645
2680,4836,455,825
2680,6048,635,1185
2680,6854,765,1445
2684,1624,215,345
2684,2030,255,425
2684,2436,295,505
2684,3046,385,685
2684,3654,495,905
2684,4060,565,1045
2684,4872,725,1365
2686,1624,215,345
2686,2030,255,425
2686,2436,295,505
2686,3046,385,685
2686,3654,495,905
2686,4060,565,1045
2686,4872,725,1365
2682,3239.4,375,655
2682,30,95,95
2682,24,85,85
2682,2936,335,585
2682,3648,455,825
2682,4860,635,1185
2688,2936,335,585
2688,3040,365,645
2688,3648,455,825
2688,4860,635,1185
2690,1624,215,345
2690,2030,255,425
2690,2436,295,505
2690,3046,385,685
2690,3654,495,905
2690,4060,565,1045
2690,4872,725,1365
2692,2016,195,305
2692,2420,225,365
2692,3024,265,445
2692,3226,285,485
2692,3629,335,585
2692,4030,365,645
2692,4836,455,825
2692,6048,635,1185
2692,6854,765,1445
2694,2020,225,365
2694,2424,245,405
2694,3030,315,545
2694,3636,375,665
2694,4040,435,785
2694,4848,545,1005
2694,6060,755,1425
2696,2016,195,305
2696,2420,225,365
2696,3024,265,445
2696,3226,285,485
2696,3629,335,585
2696,4030,365,645
2696,4836,455,825
2696,6048,635,1185
2696,6854,765,1445
2699,2020,225,365
2699,2424,245,405
2699,3030,315,545
2699,3636,375,665
2699,4040,435,785
2699,4848,545,1005
2699,6060,755,1425
2701,2416,215,345
2701,3020,255,425
2701,3624,295,505
2701,4630,385,685
2701,5436,495,905
2701,6040,565,1045
125460,3024,285,495
125460,3226,305,535
125460,3629,355,635
125460,4030,385,695
125460,4836,475,875
125460,6048,655,1235
125460,6854,785,1495
171946,3024,285,505
171946,3226,305,545
171946,3629,355,645
171946,4030,385,705
171946,4836,475,885
171946,6048,655,1245
171946,6854,785,1505
27906,2430,285,505
27906,2632,305,545
27906,2936,355,645
27906,3040,385,705
27906,3648,475,885
27906,4860,655,1245
27906,5468,785,1505
27908,2430,285,505
27908,2632,305,545
27908,2936,355,645
27908,3040,385,705
27908,3648,475,885
27908,4860,655,1245
27908,5468,785,1505
171757,2430,285,505
171757,2632,305,545
171757,2936,355,645
171757,3040,385,705
171757,3648,475,885
171757,4860,655,1245
171757,5468,785,1505
171766,2430,285,505
171766,2632,305,545
171766,2936,355,645
171766,3040,385,705
171766,3648,475,885
171766,4860,655,1245
171766,5468,785,1505
27910,2430,285,505
27910,2632,305,545
27910,2936,355,645
27910,3040,385,705
27910,3648,475,885
27910,4860,655,1245
27910,5468,785,1505
171775,2430,285,505
171775,2632,305,545
171775,2936,355,645
171775,3040,385,705
171775,3648,475,885
171775,4860,655,1245
171775,5468,785,1505
171784,2430,285,505
171784,2632,305,545
171784,2936,355,645
171784,3040,385,705
171784,3648,475,885
171784,4860,655,1245
171784,5468,785,1505
27912,3024,285,505
27912,3226,305,545
27912,3629,355,645
27912,4030,385,705
27912,4836,475,885
27912,6048,655,1245
27912,6854,785,1505
171793,2430,285,505
171793,2632,305,545
171793,2936,355,645
171793,3040,385,705
171793,3648,475,885
171793,4860,655,1245
171793,5468,785,1505
171865,2430,285,505
171865,2632,305,545
171865,2936,355,645
171865,3040,385,705
171865,3648,475,885
171865,4860,655,1245
171865,5468,785,1505
27914,2430,285,505
27914,2632,305,545
27914,2936,355,645
27914,3040,385,705
27914,3648,475,885
27914,4860,655,1245
27914,5468,785,1505
171802,2430,285,505
171802,2632,305,545
171802,2936,355,645
171802,3040,385,705
171802,3648,475,885
171802,4860,655,1245
171802,5468,785,1505
171811,2430,285,505
171811,2632,305,545
171811,2936,355,645
171811,3040,385,705
171811,3648,475,885
171811,4860,655,1245
171811,5468,785,1505
27916,2430,285,505
27916,2632,305,545
27916,2936,355,645
27916,3040,385,705
27916,3648,475,885
27916,4860,655,1245
27916,5468,785,1505
171820,2430,285,505
171820,2632,305,545
171820,2936,355,645
171820,3040,385,705
171820,3648,475,885
171820,4860,655,1245
171820,5468,785,1505
27918,2430,285,505
27918,2632,305,545
27918,2936,355,645
27918,3040,385,705
27918,3648,475,885
27918,4860,655,1245
27918,5468,785,1505
171829,2430,285,505
171829,2632,305,545
171829,2936,355,645
171829,3040,385,705
171829,3648,475,885
171829,4860,655,1245
171829,5468,785,1505
171838,2430,285,505
171838,2632,305,545
171838,2936,355,645
171838,3040,385,705
171838,3648,475,885
171838,4860,655,1245
171838,5468,785,1505
171847,2430,285,505
171847,2632,305,545
171847,2936,355,645
171847,3040,385,705
171847,3648,475,885
171847,4860,655,1245
171847,5468,785,1505
171955,3024,285,505
171955,3226,305,545
171955,3629,355,645
171955,4030,385,705
171955,4836,475,885
171955,6048,655,1245
171955,6854,785,1505
171856,2430,285,505
171856,2632,305,545
171856,2936,355,645
171856,3040,385,705
171856,3648,475,885
171856,4860,655,1245
171856,5468,785,1505
27920,2430,285,505
27920,2632,305,545
27920,2936,355,645
27920,3040,385,705
27920,3648,475,885
27920,4860,655,1245
27920,5468,785,1505
27922,2430,285,505
27922,2632,305,545
27922,2936,355,645
27922,3040,385,705
27922,3648,475,885
27922,4860,655,1245
27922,5468,785,1505
27924,3024,285,505
27924,3226,305,545
27924,3629,355,645
27924,4030,385,705
27924,4836,475,885
27924,6048,655,1245
27924,6854,785,1505
27926,2430,285,505
27926,2632,305,545
27926,2936,355,645
27926,3040,385,705
27926,3648,475,885
27926,4860,655,1245
27926,5468,785,1505
2762,2020,245,415
2762,2424,265,455
2762,3030,335,595
2762,3636,395,715
2762,4040,455,835
2762,4848,565,1055
2762,6060,775,1475
2764,2016,215,355
2764,2420,245,415
2764,3024,285,495
2764,3226,305,535
2764,3629,355,635
2764,4030,385,695
2764,4836,475,875
2764,6048,655,1235
2764,6854,785,1495
2766,24,85,85
2766,30,95,95
2766,3024,285,495
2766,3226,305,535
2766,3629,355,635
2766,4030,385,695
2766,4836,475,875
2766,6048,655,1235
2768,1620,215,355
2768,2024,245,415
2768,2430,285,495
2768,2632,305,535
2768,2936,355,635
2768,3040,385,695
2768,3648,475,875
2768,4860,655,1235
2768,5468,785,1495
2770,1620,215,355
2770,2024,245,415
2770,2430,285,495
2770,2632,305,535
2770,2936,355,635
2770,3040,385,695
2770,3648,475,875
2770,4860,655,1235
2770,5468,785,1495
2772,1624,235,395
2772,2030,275,475
2772,2436,315,555
2772,3046,405,735
2772,3654,515,955
2772,4060,585,1095
2772,4872,745,1415
2774,2016,215,355
2774,2420,245,415
2774,3024,285,495
2774,3226,305,535
2774,3629,355,635
2774,4030,385,695
2774,4836,475,875
2774,6048,655,1235
2774,6854,785,1495
2776,1620,215,355
2776,2024,245,415
2776,2430,285,495
2776,2632,305,535
2776,2936,355,635
2776,3040,385,695
2776,3648,475,875
2776,4860,655,1235
2776,5468,785,1495
2778,1620,215,355
2778,2024,245,415
2778,2430,285,495
2778,2632,305,535
2778,2936,355,635
2778,3040,385,695
2778,3648,475,875
2778,4860,655,1235
2778,5468,785,1495
2780,1624,235,395
2780,2030,275,475
2780,2436,315,555
2780,3046,405,735
2780,3654,515,955
2780,4060,585,1095
2780,4872,745,1415
2784,1620,215,355
2784,2024,245,415
2784,2430,285,495
2784,2632,305,535
2784,2936,355,635
2784,3040,385,695
2784,3648,475,875
2784,4860,655,1235
2784,5468,785,1495
2786,1620,215,355
2786,2024,245,415
2786,2430,285,495
2786,2632,305,535
2786,2936,355,635
2786,3040,385,695
2786,3648,475,875
2786,4860,655,1235
2786,5468,785,1495
2788,1620,215,355
2788,2024,245,415
2788,2430,285,495
2788,2632,305,535
2788,2936,355,635
2788,3040,385,695
2788,3648,475,875
2788,4860,655,1235
2788,5468,785,1495
204816,36,125,125
204816,30,95,95
204816,24,85,85
204816,2430,285,495
204816,2632,305,535
204816,2936,355,635
204816,3040,385,695
204816,3648,475,875
204816,4860,655,1235
2790,1620,215,355
2790,2024,245,415
2790,2430,285,495
2790,2632,305,535
2790,2936,355,635
2790,3040,385,695
2790,3648,475,875
2790,4860,655,1235
2790,5468,785,1495
2792,2016,215,355
2792,2420,245,415
2792,3024,285,495
2792,3226,305,535
2792,3629,355,635
2792,4030,385,695
2792,4836,475,875
2792,6048,655,1235
2792,6854,785,1495
2794,"#VALUE!",335,575
2794,3030,335,595
2794,3636,395,715
2794,4040,455,835
2794,4848,565,1055
2794,6060,775,1475
2796,"#VALUE!",285,495
2796,3226,305,535
2796,3629,355,635
2796,4030,385,695
2796,4836,475,875
2796,6048,655,1235
2798,3216,255,435
2798,4020,295,515
2798,4824,375,675
2798,6030,485,895
2798,7236,615,1155
2798,8040,705,1335
2798,9648,1005,1935
2802,1624,235,395
2802,2030,275,475
2802,2436,315,555
2802,3046,405,735
2802,3654,515,955
2802,4060,585,1095
2802,4872,745,1415
2800,30,95,95
2800,24,85,85
2800,20,75,75
2800,1624,235,395
2800,2030,275,475
2800,2436,315,555
2800,3046,405,735
2800,3654,515,955
2800,4060,585,1095
2800,4872,745,1415
2804,24,85,85
2804,30,95,95
2804,2020,245,415
2804,2424,265,455
2804,3030,335,595
2804,3636,395,715
2804,4040,455,835
2804,4848,565,1055
2804,6060,775,1475
2782,2030,275,475
2782,2436,315,555
2782,3046,405,735
2782,3654,515,955
2782,4060,585,1095
2782,4872,745,1415
2806,2020,245,415
2806,2424,265,455
2806,3030,335,595
2806,3636,395,715
2806,4040,455,835
2806,4848,565,1055
2806,6060,775,1475
2808,1620,215,355
2808,2024,245,415
2808,2430,285,495
2808,2632,305,535
2808,2936,355,635
2808,3040,385,695
2808,3648,475,875
2808,4860,655,1235
2808,5468,785,1495
2812,2020,245,415
2812,2424,265,455
2812,3030,335,595
2812,3636,395,715
2812,4040,455,835
2812,4848,565,1055
2812,6060,775,1475
2814,2016,215,355
2814,2420,245,415
2814,3024,285,495
2814,3226,305,535
2814,3629,355,635
2814,4030,385,695
2814,4836,475,875
2814,6048,655,1235
2814,6854,785,1495
195018,36,125,125
195018,24,85,85
195018,30,95,95
195018,1620,215,355
195018,2024,245,415
195018,2430,285,495
195018,2632,305,535
195018,2936,355,635
195018,3040,385,695
195018,3648,475,875
195018,4860,655,1235
195044,36,125,125
195044,30,95,95
195044,24,85,85
195044,1624,235,395
195044,2030,275,475
195044,2436,315,555
195044,3046,405,735
195044,3654,515,955
195044,4060,585,1095
195044,4872,745,1415
2816,2016,215,355
2816,2420,245,415
2816,3024,285,495
2816,3226,305,535
2816,3629,355,635
2816,4030,385,695
2816,4836,475,875
2816,6048,655,1235
2816,6854,785,1495
2818,1620,215,355
2818,2024,245,415
2818,2430,285,495
2818,2632,305,535
2818,2936,355,635
2818,3040,385,695
2818,3648,475,875
2818,4860,655,1235
2818,5468,785,1495
2820,24,85,85
2820,30,95,95
2820,1620,215,355
2820,2024,245,415
2820,2430,285,495
2820,2632,305,535
2820,2936,355,635
2820,3040,385,695
2820,3648,475,875
2820,4860,655,1235
2822,2416,235,395
2822,3020,275,475
2822,3624,315,555
2822,4630,405,735
2822,5436,515,955
2822,6040,585,1095
2822,7248,745,1415
2824,24,85,85
2824,30,95,95
2824,2416,235,395
2824,3020,275,475
2824,3624,315,555
2824,4630,405,735
2824,5436,515,955
2824,6040,585,1095
2824,7248,745,1415
2826,1620,215,355
2826,2024,245,415
2826,2430,285,495
2826,2632,305,535
2826,2936,355,635
2826,3040,385,695
2826,3648,475,875
2826,4860,655,1235
2826,5468,785,1495
194993,24,85,85
194993,30,95,95
194993,3024,285,495
194993,3226,305,535
194993,3629,355,635
194993,4030,385,695
194993,4836,475,875
194993,6048,655,1235
194993,6854,785,1495
2830,2416,235,395
2830,3020,275,475
2830,3624,315,555
2830,4630,405,735
2830,5436,515,955
2830,6040,585,1095
2830,7248,745,1415
2828,2416,235,395
2828,3020,275,475
2828,3624,315,555
2828,4630,405,735
2828,5436,515,955
2828,6040,585,1095
2828,7248,745,1415
2834,2020,245,415
2834,2424,265,455
2834,3030,335,595
2834,3636,395,715
2834,4040,455,835
2834,4848,565,1055
2834,6060,775,1475
2836,2020,245,415
2836,2424,265,455
2836,3030,335,595
2836,3636,395,715
2836,4040,455,835
2836,4848,565,1055
2836,6060,775,1475
2838,2016,215,355
2838,2420,245,415
2838,3024,285,495
2838,3226,305,535
2838,3629,355,635
2838,4030,385,695
2838,4836,475,875
2838,6048,655,1235
2838,6854,785,1495
2840,2416,235,395
2840,3020,275,475
2840,3624,315,555
2840,4630,405,735
2840,5436,515,955
2840,6040,585,1095
2840,7248,745,1415
2842,24,85,85
2842,30,95,95
2842,2436,315,555
2842,3046,405,735
2842,3654,515,955
2842,4060,585,1095
2842,4872,745,1415
2844,1620,215,355
2844,2024,245,415
2844,2430,285,495
2844,2632,305,535
2844,2936,355,635
2844,3040,385,695
2844,3648,475,875
2844,4860,655,1235
2844,5468,785,1495
2846,1620,215,355
2846,2024,245,415
2846,2430,285,495
2846,2632,305,535
2846,2936,355,635
2846,3040,385,695
2846,3648,475,875
2846,4860,655,1235
2846,5468,785,1495
2848,24,85,85
2848,30,95,95
2848,3629,355,635
2848,4030,385,695
2848,4836,475,875
2848,6048,655,1235
2848,6854,785,1495
2850,1620,215,355
2850,2024,245,415
2850,2430,285,495
2850,2632,305,535
2850,2936,355,635
2850,3040,385,695
2850,3648,475,875
2850,4860,655,1235
2850,5468,785,1495
2810,24,85,85
2810,30,95,95
2810,2020,245,415
2810,2424,265,455
2810,3030,335,595
2810,3636,395,715
2810,4040,455,835
2810,4848,565,1055
2810,6060,775,1475
2852,24,85,85
2852,30,95,95
2852,2016,215,355
2852,2420,245,415
2852,3024,285,495
2852,3226,305,535
2852,3629,355,635
2852,4030,385,695
2852,4836,475,875
2852,6048,655,1235
